order_id,created_at,promised_delivery_time,actual_delivery_time,ordered_quantity,delivered_quantity,quantity_unit,order_status,raw_order_status,warehouse_id,carrier_id,destination_region,sales_channel
ORD-SYN-B-0230,2026-06-12T17:15:00+08:00,2026-06-15T05:15:00+08:00,2026-06-14T14:57:30+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0231,2026-06-12T09:39:00+08:00,2026-06-14T21:39:00+08:00,2026-06-14T04:50:17+08:00,5,5,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-HB-WH,synthetic_store
ORD-SYN-B-0232,2026-06-12T12:03:00+08:00,2026-06-15T00:03:00+08:00,2026-06-14T03:37:10+08:00,2,2,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-JS-NJ,synthetic_marketplace
ORD-SYN-B-0233,2026-06-12T15:27:00+08:00,2026-06-15T03:27:00+08:00,2026-06-14T09:33:06+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-SD-QD,synthetic_store
ORD-SYN-B-0234,2026-06-12T18:51:00+08:00,2026-06-15T06:51:00+08:00,2026-06-14T11:49:54+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0235,2026-06-12T10:15:00+08:00,2026-06-14T22:15:00+08:00,2026-06-14T03:26:05+08:00,3,3,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-JS-NJ,synthetic_store
ORD-SYN-B-0236,2026-06-12T13:39:00+08:00,2026-06-15T01:39:00+08:00,2026-06-14T07:04:12+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0237,2026-06-12T16:03:00+08:00,2026-06-15T04:03:00+08:00,2026-06-14T15:03:55+08:00,1,1,piece,delivered,delivered,WH-SYN-WEST,CAR-SYN-STD,CN-SD-QD,synthetic_marketplace
ORD-SYN-B-0238,2026-06-12T19:27:00+08:00,2026-06-15T07:27:00+08:00,2026-06-14T16:22:41+08:00,2,2,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-ECON,CN-HB-WH,synthetic_marketplace
ORD-SYN-B-0239,2026-06-12T11:51:00+08:00,2026-06-14T23:51:00+08:00,2026-06-14T04:53:19+08:00,4,4,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-STD,CN-SD-QD,synthetic_classroom
ORD-SYN-B-0240,2026-06-12T14:15:00+08:00,2026-06-15T02:15:00+08:00,2026-06-14T06:59:08+08:00,5,5,piece,delivered,delivered,WH-SYN-EAST,CAR-SYN-FAST,CN-HB-WH,synthetic_marketplace
